Unnamed: 0,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47
H10,0.0,0.3971949103528051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285890761492985,0.0,0.0,0.0,0.0
H11,0.0,0.0,0.0,0.0092216685662613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1683583406884377,0.0,0.0,0.0322382110723601,0.0,0.0,0.0,0.0,0.0,0.0169082125603864,0.0,0.0,0.0,0.0,0.0,0.0065173598767626,0.0,0.0,0.0553231055323105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H12,0.0225413020710159,0.0,0.0,0.0321765298397742,0.0326329381382791,0.0,0.0,0.0,0.0183625615112784,0.0,0.0,0.0074812967581047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172980491197247,0.0192368227763981,0.0,0.0159577384978156,0.0,0.0,0.0,0.0,0.2780197983093578,0.0,0.0,0.0,0.0,0.0,0.0231686888808402,0.0414313625779514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H13,0.0221943881910871,0.0,0.0,0.0576449732818099,0.0057210495166699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0226593323942404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087705976156124,0.0,0.0095827268316351,0.0231809401159047,0.1385703250341672,0.0646301796068448,0.3700662880035845,0.0,0.0,0.0,0.0,0.0,0.0232433119630954,0.0,0.0,0.0,0.0700460630176682,0.0,0.0
H14,0.0114530354115473,0.0,0.0,0.0,0.0,0.0,0.0,0.556958561376075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091862702501396,0.0,0.0,0.0,0.0,0.0,0.0,0.0170039658899422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H15,0.0,0.0,0.0,0.0,0.0,0.0027624020341324,0.097063825232789,0.0090197306608205,0.0,0.0,0.0,0.0,0.0,0.3647390691114245,0.0,0.0,0.0,0.0,0.0074551220062929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002186477086743,0.0091817353722115,0.0,0.0,0.0,0.0
H16,0.0,0.0051372008520235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032733224222585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5890533456675918,0.0,0.0983974209223006,0.1895909090909091
H17,0.0671933499365011,0.0448573102351661,0.0,0.0107081338013579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0740905339343533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4338257873008291,0.4584064297662274,0.0,0.0,0.0,0.0,0.0116376383647302,0.0,0.0,0.0,0.0,0.015708007642003,0.0225690545699528,0.0,0.0,0.0,0.0,0.0
H18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1465065357308737,0.1248125154259461,0.0,0.0354540082726019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H19,0.0,0.0,0.0,0.0060469261992856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0148365825688073,0.0,0.0,0.0,0.0,0.0,0.0
H20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108618233618233,0.0,0.0,0.0,0.0
H21,0.0,0.0,0.0228583090974029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102657327701437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2528526224949659,0.0,0.0,0.0,0.0
H22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1136189364894149,0.0,0.0,0.0,0.0
H23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5420560747663551,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046626839574529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227563078888534,0.0,0.1812067260138476,0.0,0.2298057259713701,0.4112799853506684
