event_id,threshold,category_id,delta_all,delta_assigned
2024_Bahrain_GP,0.45,9,-0.011829719280551355,-0.025236651043102652
2024_Bahrain_GP,0.45,10,0.0,0.0
2024_Bahrain_GP,0.45,11,-0.009833585476550681,-0.015531660692951015
2024_Bahrain_GP,0.45,12,-0.01361573373676248,-0.021505376344086023
2024_Bahrain_GP,0.45,13,-0.008047571020339553,-0.019262935391967648
2024_Bahrain_GP,0.45,14,0.004328458564464614,-0.006267806267806264
2024_Bahrain_GP,0.45,15,-0.016095142040679106,-0.038525870783935295
2024_Bahrain_GP,0.45,16,-0.012859304084720122,-0.02031063321385902
2024_Bahrain_GP,0.45,17,-0.012102874432677761,-0.019115890083632018
2024_Bahrain_GP,0.45,18,0.15008825012607163,0.1387740097417517
2024_Bahrain_GP,0.45,19,0.03864094805849722,0.04137487363293815
2024_Bahrain_GP,0.45,20,-0.007564296520423601,-0.011947431302270013
2024_Bahrain_GP,0.45,21,-0.023932593713229117,-0.044352541126734674
2024_Bahrain_GP,0.45,22,-0.006051437216338881,-0.009557945041816009
2024_Bahrain_GP,0.45,23,-0.01739788199697428,-0.027479091995221028
2024_Bahrain_GP,0.45,24,0.0025424441082534874,-0.0025365315687896316
2024_Bahrain_GP,0.45,25,0.036161539754580606,0.024354379193088874
2024_Bahrain_GP,0.45,26,0.031076651538073624,0.02942744233066814
2024_Bahrain_GP,0.45,27,0.09707513867876953,0.07469901663450051
2024_Bahrain_GP,0.45,28,-0.006051437216338881,-0.009557945041816009
2024_Bahrain_GP,0.45,29,0.031076651538073624,0.02942744233066814
2024_Bahrain_GP,0.45,30,-0.010800134476382589,-0.03016266887234629
2024_Bahrain_GP,0.45,31,0.014708354345268113,-0.002977667493796521
2024_Bahrain_GP,0.45,32,0.017944192301227097,0.015237570076279756
2024_Bahrain_GP,0.45,33,-0.004265422760127754,-0.013289219740832643
2024_Italy_GP,0.35,0,-0.00823045267489712,-0.010109519797809604
2024_Italy_GP,0.35,1,0.010377527285739846,0.009437993724283604
2024_Italy_GP,0.35,2,-0.006858710562414266,-0.008424599831508003
2024_Italy_GP,0.35,3,-0.003429355281207133,-0.004212299915754001
2024_Italy_GP,0.35,4,0.02555615196516968,0.024773207330622812
2024_Italy_GP,0.35,5,-0.0027434842249657062,-0.003369839932603201
2024_Italy_GP,0.35,6,0.012792986222937917,-0.0008302504181775944
2024_Italy_GP,0.35,7,-0.0006858710562414266,-0.0008424599831508003
2024_Italy_GP,0.35,8,-0.004801097393689987,-0.005897219882055603
2024_Italy_GP,0.35,9,-0.0102880658436214,-0.012636899747262006
2024_Italy_GP,0.35,10,0.045625335480407946,0.04280673479603922
2024_Italy_GP,0.35,11,-0.013031550068587106,-0.016006739679865205
2024_Italy_GP,0.35,12,-0.013717421124828532,-0.016849199663016005
2024_Italy_GP,0.35,13,-0.019711337746764476,-0.03082915155733001
2024_Italy_GP,0.35,14,-0.004622174509453094,-0.012295031928012404
2024_Italy_GP,0.35,15,-0.0044432516252162005,-0.018692843973969205
2024_Italy_GP,0.35,16,-0.008916323731138546,-0.010951979780960405
2024_Italy_GP,0.35,17,-0.009423271903143082,-0.01819225181006801
2024_Italy_GP,0.35,18,0.048130255859724455,0.029339584630599602
2024_Italy_GP,0.35,19,0.020069183515238266,0.018033527465416407
2024_Italy_GP,0.35,20,-0.021262002743484224,-0.02611625947767481
2024_Italy_GP,0.35,21,0.006351762390409733,0.001184327802400402
2024_Italy_GP,0.35,22,0.022126796683962547,0.02056090741486881
2024_Italy_GP,0.35,23,0.016043418619908153,0.009779861543533205
2024_Italy_GP,0.35,24,-0.009602194787379973,-0.011794439764111205
2024_Italy_GP,0.35,25,0.022902129182322418,0.018204461375041205
2024_Italy_GP,0.35,26,0.015953957177789704,0.012978767566511607
2024_Italy_GP,0.35,27,0.035277628675374234,0.006935032904777594
2024_Italy_GP,0.35,28,0.010377527285739846,0.009437993724283604
2024_Italy_GP,0.35,29,-0.004801097393689987,-0.005897219882055603
2024_Italy_GP,0.35,30,0.0023259974950796194,-0.007069338119482807
2024_Italy_GP,0.35,31,0.04306077413967913,0.033039082817479214
2024_Italy_GP,0.35,32,0.00909524661537544,0.004554167735003601
2024_Italy_GP,0.35,33,-0.013627959682710087,-0.020048105685994404
2024_Italy_GP,0.4,0,-0.00823045267489712,-0.010899182561307902
2024_Italy_GP,0.4,1,0.010377527285739846,0.009475781853674408
2024_Italy_GP,0.4,2,-0.003429355281207133,-0.004541326067211626
2024_Italy_GP,0.4,3,-0.0013717421124828531,-0.0018165304268846503
2024_Italy_GP,0.4,4,0.02555615196516968,0.02530942020144509
2024_Italy_GP,0.4,5,-0.00205761316872428,-0.0027247956403269754
2024_Italy_GP,0.4,6,0.014164728335420769,-0.002575677470955856
2024_Italy_GP,0.4,7,-0.0006858710562414266,-0.0009082652134423251
2024_Italy_GP,0.4,8,-0.004801097393689987,-0.006357856494096276
2024_Italy_GP,0.4,9,-0.0102880658436214,-0.013623978201634877
2024_Italy_GP,0.4,10,0.045625335480407946,0.04335271869535158
2024_Italy_GP,0.4,11,-0.010973936899862825,-0.014532243415077202
2024_Italy_GP,0.4,12,-0.013031550068587106,-0.01725703905540418
2024_Italy_GP,0.4,13,-0.009423271903143082,-0.021012105684113495
2024_Italy_GP,0.4,14,-0.0018786902844873839,-0.011021188336247916
2024_Italy_GP,0.4,15,-0.003071509512733342,-0.021134111459053508
2024_Italy_GP,0.4,16,-0.0075445816186556925,-0.009990917347865577
2024_Italy_GP,0.4,17,-0.005993916621935946,-0.016470779616901864
2024_Italy_GP,0.4,18,0.05087374008469016,0.028969593449645503
2024_Italy_GP,0.4,19,0.020755054571479692,0.018951563707348816
2024_Italy_GP,0.4,20,-0.01783264746227709,-0.023614895549500452
2024_Italy_GP,0.4,21,0.010466988727858294,0.005327585505713935
2024_Italy_GP,0.4,22,0.022126796683962547,0.020768094134233465
2024_Italy_GP,0.4,23,0.021530387069839566,0.015711632572830668
2024_Italy_GP,0.4,24,-0.00823045267489712,-0.010899182561307902
2024_Italy_GP,0.4,25,0.023588000238563844,0.018436428213157642
2024_Italy_GP,0.4,26,0.003518816723325581,0.0003931297192511559
2024_Italy_GP,0.4,27,0.0221566171646687,-0.013325741862892648
2024_Italy_GP,0.4,28,0.011063398341981273,0.010384047067116733
2024_Italy_GP,0.4,29,-0.00205761316872428,-0.0027247956403269754
2024_Italy_GP,0.4,30,0.0030118685513210453,-0.008811528190112113
2024_Italy_GP,0.4,31,0.04306077413967913,0.031423265145661336
2024_Italy_GP,0.4,32,0.009781117671616865,0.004419320292271611
2024_Italy_GP,0.4,33,-0.01088447545774438,-0.018680439763037668
2024_Italy_GP,0.45,0,-0.00823045267489712,-0.012
2024_Italy_GP,0.45,1,0.010377527285739846,0.009873015873015872
2024_Italy_GP,0.45,2,-0.0006858710562414266,-0.001
2024_Italy_GP,0.45,3,-0.0013717421124828531,-0.002
2024_Italy_GP,0.45,4,0.02555615196516968,0.026746031746031743
2024_Italy_GP,0.45,5,-0.00205761316872428,-0.003
2024_Italy_GP,0.45,6,0.014850599391662195,-0.0046349206349206445
2024_Italy_GP,0.45,7,-0.0006858710562414266,-0.001
2024_Italy_GP,0.45,8,-0.00411522633744856,-0.006
2024_Italy_GP,0.45,9,-0.0102880658436214,-0.015
2024_Italy_GP,0.45,10,0.04631120653664937,0.04649206349206349
2024_Italy_GP,0.45,11,-0.0075445816186556925,-0.011
2024_Italy_GP,0.45,12,-0.009602194787379973,-0.014
2024_Italy_GP,0.45,13,-0.0018786902844873839,-0.013253968253968254
2024_Italy_GP,0.45,14,0.00017892288423689354,-0.010253968253968258
2024_Italy_GP,0.45,15,-0.01413490785471462,-0.03638095238095239
2024_Italy_GP,0.45,16,-0.006172839506172839,-0.009
2024_Italy_GP,0.45,17,0.0008647939404783193,-0.009253968253968257
2024_Italy_GP,0.45,18,0.05910419275958728,0.038857142857142854
2024_Italy_GP,0.45,19,0.021440925627721118,0.020746031746031745
2024_Italy_GP,0.45,20,-0.015089163237311385,-0.022
2024_Italy_GP,0.45,21,-0.0012822806703644048,-0.0071269841269841275
2024_Italy_GP,0.45,22,0.022126796683962547,0.021746031746031742
2024_Italy_GP,0.45,23,0.02633148446352955,0.022619047619047615
2024_Italy_GP,0.45,24,-0.006858710562414266,-0.01
2024_Italy_GP,0.45,25,0.0249597423510467,0.020619047619047617
2024_Italy_GP,0.45,26,-0.008916323731138546,-0.013
2024_Italy_GP,0.45,27,0.011779089878928839,-0.030142857142857138
2024_Italy_GP,0.45,28,0.011063398341981273,0.010873015873015871
2024_Italy_GP,0.45,29,-0.0006858710562414266,-0.001
2024_Italy_GP,0.45,30,0.003697739607562471,-0.010380952380952387
2024_Italy_GP,0.45,31,0.04511838730840341,0.034238095238095234
2024_Italy_GP,0.45,32,0.009781117671616865,0.0037460317460317437
2024_Italy_GP,0.45,33,-0.006769249120295818,-0.015126984126984128
2024_LasVegas_GP,0.35,0,0.015178571428571428,0.014755328313001918
2024_LasVegas_GP,0.35,1,-0.009672619047619048,-0.011680143755615454
2024_LasVegas_GP,0.35,2,0.005654761904761907,0.004446049962486452
2024_LasVegas_GP,0.35,3,-0.005208333333333333,-0.006289308176100629
2024_LasVegas_GP,0.35,4,-0.004464285714285714,-0.005390835579514825
2024_LasVegas_GP,0.35,5,0.0035714285714285726,0.0031214975778290303
2024_LasVegas_GP,0.35,6,-0.03348214285714286,-0.046387121275275334
2024_LasVegas_GP,0.35,7,0.0035714285714285726,0.0031214975778290303
2024_LasVegas_GP,0.35,8,0.005059523809523811,0.004918442771000639
2024_LasVegas_GP,0.35,9,0.006249999999999999,0.0039736571539722675
2024_LasVegas_GP,0.35,10,0.008779761904761905,0.00941080575392966
2024_LasVegas_GP,0.35,11,-0.01800595238095238,-0.022934207723159288
2024_LasVegas_GP,0.35,12,0.009970238095238095,0.00846602013690129
2024_LasVegas_GP,0.35,13,0.016666666666666677,0.010596419077259375
2024_LasVegas_GP,0.35,14,0.023809523809523808,0.022795268661831583
2024_LasVegas_GP,0.35,15,-0.014583333333333334,-0.021183575550430246
2024_LasVegas_GP,0.35,16,-0.015625,-0.018867924528301886
2024_LasVegas_GP,0.35,17,-0.026785714285714284,-0.03234501347708895
2024_LasVegas_GP,0.35,18,0.014136904761904753,0.005159270477301983
2024_LasVegas_GP,0.35,19,0.016666666666666666,0.016552273506173526
2024_LasVegas_GP,0.35,20,0.01220238095238095,0.011161437926658701
2024_LasVegas_GP,0.35,21,0.0010416666666666664,-0.0023156510221283566
2024_LasVegas_GP,0.35,22,-0.002976190476190476,-0.0035938903863432167
2024_LasVegas_GP,0.35,23,-0.010565476190476191,-0.013949481757301247
2024_LasVegas_GP,0.35,24,0.018750000000000003,0.017876825890830946
2024_LasVegas_GP,0.35,25,-0.006249999999999999,-0.009929511582886415
2024_LasVegas_GP,0.35,26,0.0275297619047619,0.027287631644760606
2024_LasVegas_GP,0.35,27,0.04330357142857143,0.03561471272033419
2024_LasVegas_GP,0.35,28,0.040178571428571425,0.04256166578671927
2024_LasVegas_GP,0.35,29,-0.011904761904761904,-0.014375561545372867
2024_LasVegas_GP,0.35,30,-0.03139880952380952,-0.039106714461703766
2024_LasVegas_GP,0.35,31,-0.031994047619047616,-0.03863432165318958
2024_LasVegas_GP,0.35,32,0.030505952380952377,0.030881522031103822
2024_LasVegas_GP,0.35,33,0.015773809523809527,0.01428293550448773
2024_LasVegas_GP,0.4,0,0.015922619047619047,0.01725094358093042
2024_LasVegas_GP,0.4,1,-0.008928571428571428,-0.011616650532429816
2024_LasVegas_GP,0.4,2,0.00580357142857143,0.006395684001000685
2024_LasVegas_GP,0.4,3,-0.004464285714285714,-0.005808325266214908
2024_LasVegas_GP,0.4,4,-0.003720238095238095,-0.00484027105517909
2024_LasVegas_GP,0.4,5,-0.004464285714285714,-0.005808325266214908
2024_LasVegas_GP,0.4,6,-0.03273809523809525,-0.04837007951096947
2024_LasVegas_GP,0.4,7,-0.005208333333333333,-0.006776379477250726
2024_LasVegas_GP,0.4,8,0.005059523809523811,0.005427629789964867
2024_LasVegas_GP,0.4,9,0.006249999999999999,0.004666238837464785
2024_LasVegas_GP,0.4,10,0.008779761904761905,0.010267900845143956
2024_LasVegas_GP,0.4,11,-0.012053571428571427,-0.01683761706385895
2024_LasVegas_GP,0.4,12,0.010714285714285714,0.010474564103679692
2024_LasVegas_GP,0.4,13,0.02113095238095239,0.018251628832787664
2024_LasVegas_GP,0.4,14,0.024553571428571425,0.026170094738788518
2024_LasVegas_GP,0.4,15,-0.013839285714285717,-0.0214712248605023
2024_LasVegas_GP,0.4,16,-0.013392857142857142,-0.017424975798644726
2024_LasVegas_GP,0.4,17,-0.021577380952380952,-0.028073572120038724
2024_LasVegas_GP,0.4,18,-0.00044642857142856984,-0.009821943287251056
2024_LasVegas_GP,0.4,19,0.007886904761904763,0.00795109694682228
2024_LasVegas_GP,0.4,20,-0.0031249999999999993,-0.00522096653142913
2024_LasVegas_GP,0.4,21,0.005505952380952379,0.003698184626428968
2024_LasVegas_GP,0.4,22,-0.002976190476190476,-0.003872216844143272
2024_LasVegas_GP,0.4,23,-0.009077380952380951,-0.012965400219715675
2024_LasVegas_GP,0.4,24,0.019494047619047623,0.02074246494882365
2024_LasVegas_GP,0.4,25,-0.006249999999999999,-0.01044193306285826
2024_LasVegas_GP,0.4,26,0.02827380952380952,0.031010365793967605
2024_LasVegas_GP,0.4,27,0.04479166666666666,0.04210491967325451
2024_LasVegas_GP,0.4,28,0.041666666666666664,0.04843534159261233
2024_LasVegas_GP,0.4,29,-0.011904761904761904,-0.015488867376573089
2024_LasVegas_GP,0.4,30,-0.03139880952380952,-0.042007026550790215
2024_LasVegas_GP,0.4,31,-0.031994047619047616,-0.041626331074540175
2024_LasVegas_GP,0.4,32,0.031994047619047616,0.035850636849146696
2024_LasVegas_GP,0.4,33,0.018750000000000003,0.01977441073778783
2024_LasVegas_GP,0.45,0,0.016666666666666666,0.018656716417910446
2024_LasVegas_GP,0.45,1,-0.008928571428571428,-0.01279317697228145
2024_LasVegas_GP,0.45,2,0.007291666666666668,0.00870646766169154
2024_LasVegas_GP,0.45,3,-0.004464285714285714,-0.006396588486140725
2024_LasVegas_GP,0.45,4,-0.002232142857142857,-0.0031982942430703624
2024_LasVegas_GP,0.45,5,-0.003720238095238095,-0.005330490405117271
2024_LasVegas_GP,0.45,6,-0.03273809523809525,-0.05561478322672353
2024_LasVegas_GP,0.45,7,-0.004464285714285714,-0.006396588486140725
2024_LasVegas_GP,0.45,8,0.005059523809523811,0.005508173418621179
2024_LasVegas_GP,0.45,9,0.007738095238095238,0.0058635394456289965
2024_LasVegas_GP,0.45,10,-0.000744047619047619,-0.0010660980810234541
2024_LasVegas_GP,0.45,11,-0.004613095238095237,-0.008351101634683725
2024_LasVegas_GP,0.45,12,0.0019345238095238096,-0.0007107320540156378
2024_LasVegas_GP,0.45,13,0.030059523809523814,0.029140014214641075
2024_LasVegas_GP,0.45,14,0.025297619047619044,0.027540867093105895
2024_LasVegas_GP,0.45,15,-0.012351190476190477,-0.022921108742004266
2024_LasVegas_GP,0.45,16,-0.008928571428571428,-0.01279317697228145
2024_LasVegas_GP,0.45,17,-0.01711309523809524,-0.024520255863539446
2024_LasVegas_GP,0.45,18,0.005505952380952389,-0.006041222459132911
2024_LasVegas_GP,0.45,19,0.007886904761904763,0.007818052594171995
2024_LasVegas_GP,0.45,20,-0.005208333333333333,-0.007462686567164179
2024_LasVegas_GP,0.45,21,0.010714285714285714,0.010127931769722813
2024_LasVegas_GP,0.45,22,-0.002976190476190476,-0.0042643923240938165
2024_LasVegas_GP,0.45,23,-0.008333333333333331,-0.013681592039800995
2024_LasVegas_GP,0.45,24,0.02098214285714286,0.02309879175550817
2024_LasVegas_GP,0.45,25,-0.005505952380952379,-0.011371712864250177
2024_LasVegas_GP,0.45,26,0.031249999999999997,0.03606965174129353
2024_LasVegas_GP,0.45,27,0.048511904761904756,0.04513148542999289
2024_LasVegas_GP,0.45,28,0.02336309523809524,0.028251599147121532
2024_LasVegas_GP,0.45,29,-0.009672619047619048,-0.013859275053304905
2024_LasVegas_GP,0.45,30,-0.029910714285714284,-0.04459843638948117
2024_LasVegas_GP,0.45,31,-0.03125,-0.04477611940298507
2024_LasVegas_GP,0.45,32,0.031994047619047616,0.03713574982231699
2024_LasVegas_GP,0.45,33,0.02098214285714286,0.02309879175550817
2024_Qatar_GP,0.35,0,-0.012262415695892091,-0.014803849000740192
2024_Qatar_GP,0.35,1,0.08558051390669416,0.07929654302711298
2024_Qatar_GP,0.35,2,-0.00674432863274065,-0.008142116950407105
2024_Qatar_GP,0.35,3,0.008371885625104509,0.006675439317926364
2024_Qatar_GP,0.35,4,0.015116214257845158,0.014817556268333469
2024_Qatar_GP,0.35,5,-0.004291845493562232,-0.0051813471502590676
2024_Qatar_GP,0.35,6,0.059428125522546116,0.05115552265811332
2024_Qatar_GP,0.35,7,0.015116214257845158,0.014817556268333469
2024_Qatar_GP,0.35,8,0.03431246864723259,0.031129204704334234
2024_Qatar_GP,0.35,9,-0.012262415695892091,-0.014803849000740192
2024_Qatar_GP,0.35,10,-0.0006131207847946045,-0.0007401924500370096
2024_Qatar_GP,0.35,11,-0.009809932556713672,-0.011843079200592153
2024_Qatar_GP,0.35,12,-0.010423053341508276,-0.012583271650629163
2024_Qatar_GP,0.35,13,-0.0059416977871913496,-0.014036242015516627
2024_Qatar_GP,0.35,14,-0.026364193746167996,-0.03182827535159141
2024_Qatar_GP,0.35,15,0.026743213867677383,0.01855964032129835
2024_Qatar_GP,0.35,16,-0.03249540159411404,-0.03923019985196151
2024_Qatar_GP,0.35,17,-0.03126916002452483,-0.03774981495188749
2024_Qatar_GP,0.35,18,0.005897107184660827,-0.006606902979959972
2024_Qatar_GP,0.35,19,0.014503093473050553,0.01407736381829646
2024_Qatar_GP,0.35,20,0.01613065046541441,0.012610686185815716
2024_Qatar_GP,0.35,21,0.013466361964216036,0.005962661403075907
2024_Qatar_GP,0.35,22,0.04718800512791929,0.04667324615511144
2024_Qatar_GP,0.35,23,-0.003277409285992978,-0.007388217232776818
2024_Qatar_GP,0.35,24,-0.00021180536201995462,-0.0036872549825917728
2024_Qatar_GP,0.35,25,-0.017167381974248927,-0.02072538860103627
2024_Qatar_GP,0.35,26,0.001014436207569254,-0.0022068700825177527
2024_Qatar_GP,0.35,27,-0.016387046429964885,-0.036941086163884085
2024_Qatar_GP,0.35,28,0.008985006409899113,0.007415631767963372
2024_Qatar_GP,0.35,29,-0.007357449417535254,-0.008882309400444115
2024_Qatar_GP,0.35,30,-0.017992308121063484,-0.025152836033665048
2024_Qatar_GP,0.35,31,0.003868234769522319,-0.0021931628149244736
2024_Qatar_GP,0.35,32,-0.024524831391784182,-0.029607698001480384
2024_Qatar_GP,0.35,33,0.03716626720918566,0.031142911971927513
2024_Qatar_GP,0.4,0,-0.011649294911097487,-0.015510204081632653
2024_Qatar_GP,0.4,1,0.08864611783066717,0.07820105820105819
2024_Qatar_GP,0.4,2,-0.0018393623543838135,-0.0024489795918367346
2024_Qatar_GP,0.4,3,0.011437489549077532,0.009538926681783823
2024_Qatar_GP,0.4,4,0.015729335042639764,0.015253212396069537
2024_Qatar_GP,0.4,5,-0.002452483139178418,-0.0032653061224489797
2024_Qatar_GP,0.4,6,0.06004124630734072,0.04580498866213151
2024_Qatar_GP,0.4,7,0.015116214257845158,0.014436885865457293
2024_Qatar_GP,0.4,8,0.03676495178641101,0.03188208616780045
2024_Qatar_GP,0.4,9,-0.011649294911097487,-0.015510204081632653
2024_Qatar_GP,0.4,10,-0.0006131207847946045,-0.0008163265306122449
2024_Qatar_GP,0.4,11,-0.00674432863274065,-0.008979591836734694
2024_Qatar_GP,0.4,12,-0.009196811771919068,-0.012244897959183673
2024_Qatar_GP,0.4,13,0.002641993199933114,-0.007860922146636432
2024_Qatar_GP,0.4,14,-0.02575107296137339,-0.03428571428571429
2024_Qatar_GP,0.4,15,0.030421938576445012,0.01774754346182917
2024_Qatar_GP,0.4,16,-0.030656039239730228,-0.04081632653061224
2024_Qatar_GP,0.4,17,-0.02575107296137339,-0.03428571428571429
2024_Qatar_GP,0.4,18,0.010802073463017668,-0.008374905517762668
2024_Qatar_GP,0.4,19,0.015116214257845158,0.014436885865457293
2024_Qatar_GP,0.4,20,0.021035616743771246,0.016628873771730914
2024_Qatar_GP,0.4,21,0.017145086672983666,0.005759637188208613
2024_Qatar_GP,0.4,22,0.04718800512791929,0.045759637188208614
2024_Qatar_GP,0.4,23,-0.0008249261468145606,-0.006787603930461076
2024_Qatar_GP,0.4,24,0.00040131542277464793,-0.005154950869236584
2024_Qatar_GP,0.4,25,-0.01594114040465972,-0.02122448979591837
2024_Qatar_GP,0.4,26,0.002853798561953067,-0.0018896447467876033
2024_Qatar_GP,0.4,27,-0.014547684075581074,-0.047815570672713525
2024_Qatar_GP,0.4,28,0.012050610333872135,0.010355253212396068
2024_Qatar_GP,0.4,29,-0.005518087063151441,-0.007346938775510204
2024_Qatar_GP,0.4,30,-0.01676606655147428,-0.028012093726379445
2024_Qatar_GP,0.4,31,0.003868234769522319,-0.006228269085411943
2024_Qatar_GP,0.4,32,-0.023298589822194973,-0.031020408163265307
2024_Qatar_GP,0.4,33,0.042684354272337105,0.03407407407407407
2024_Qatar_GP,0.45,0,-0.011036174126302882,-0.0162748643761302
2024_Qatar_GP,0.45,1,0.07169054121843821,0.06023090833217416
2024_Qatar_GP,0.45,2,-0.0006131207847946045,-0.0009041591320072332
2024_Qatar_GP,0.45,3,0.01266373111866674,0.011093337042704132
2024_Qatar_GP,0.45,4,0.015729335042639764,0.0156141327027403
2024_Qatar_GP,0.45,5,-0.001226241569589209,-0.0018083182640144665
2024_Qatar_GP,0.45,6,0.061267487876929934,0.04486020308805119
2024_Qatar_GP,0.45,7,0.015116214257845158,0.014709973570733066
2024_Qatar_GP,0.45,8,0.01980937517418204,0.014049241897343166
2024_Qatar_GP,0.45,9,-0.010423053341508276,-0.015370705244122965
2024_Qatar_GP,0.45,10,-0.0006131207847946045,-0.0009041591320072332
2024_Qatar_GP,0.45,11,-0.004291845493562232,-0.006329113924050633
2024_Qatar_GP,0.45,12,-0.00797057020232986,-0.011754068716094032
2024_Qatar_GP,0.45,13,0.007546959478289948,-0.004033940742801501
2024_Qatar_GP,0.45,14,-0.024524831391784182,-0.03616636528028933
2024_Qatar_GP,0.45,15,0.033487542500418035,0.019056892474614
2024_Qatar_GP,0.45,16,-0.027590435315757205,-0.0406871609403255
2024_Qatar_GP,0.45,17,-0.022072348252605765,-0.0325497287522604
2024_Qatar_GP,0.45,18,0.01448079817178529,-0.008972040617610227
2024_Qatar_GP,0.45,19,0.015729335042639764,0.0156141327027403
2024_Qatar_GP,0.45,20,0.028393066161306504,0.026707469745444433
2024_Qatar_GP,0.45,21,0.023276294520929712,0.011580191959938799
2024_Qatar_GP,0.45,22,0.04718800512791929,0.0468423981082209
2024_Qatar_GP,0.45,23,0.00040131542277464793,-0.0069898455974405325
2024_Qatar_GP,0.45,24,0.0022406777771584625,-0.004277368201418833
2024_Qatar_GP,0.45,25,-0.012262415695892091,-0.018083182640144666
2024_Qatar_GP,0.45,26,0.004080040131542277,-0.0015648908053971337
2024_Qatar_GP,0.45,27,-0.01270832172119725,-0.05664904715537626
2024_Qatar_GP,0.45,28,0.015116214257845158,0.014709973570733066
2024_Qatar_GP,0.45,29,-0.003678724708767627,-0.0054249547920434
2024_Qatar_GP,0.45,30,-0.013700462627501256,-0.027785505633606898
2024_Qatar_GP,0.45,31,0.00632071790870074,-0.005842259006815967
2024_Qatar_GP,0.45,32,-0.022072348252605765,-0.0325497287522604
2024_Qatar_GP,0.45,33,0.04758932055069394,0.03985255251078036
2024_SaoPaulo_GP,0.35,0,-0.0026246719160104987,-0.0031645569620253164
2024_SaoPaulo_GP,0.35,1,0.024868766404199473,0.02322509631260319
2024_SaoPaulo_GP,0.35,2,-0.001131889763779528,-0.003054485415520088
2024_SaoPaulo_GP,0.35,3,-0.0015748031496062992,-0.0018987341772151898
2024_SaoPaulo_GP,0.35,4,-0.003674540682414698,-0.004430379746835443
2024_SaoPaulo_GP,0.35,5,-0.05528215223097113,-0.07003302146395157
2024_SaoPaulo_GP,0.35,6,0.016830708661417323,0.010154100165107316
2024_SaoPaulo_GP,0.35,7,0.0004429133858267712,-0.0011557512383048984
2024_SaoPaulo_GP,0.35,8,0.0029855643044619413,0.000220143093010456
2024_SaoPaulo_GP,0.35,9,-0.005331364829396326,-0.008117776554760595
2024_SaoPaulo_GP,0.35,10,0.0,0.0
2024_SaoPaulo_GP,0.35,11,-0.01942257217847769,-0.02341772151898734
2024_SaoPaulo_GP,0.35,12,0.0029855643044619413,0.000220143093010456
2024_SaoPaulo_GP,0.35,13,0.03249671916010499,0.02735277930654926
2024_SaoPaulo_GP,0.35,14,-0.01627296587926509,-0.019620253164556962
2024_SaoPaulo_GP,0.35,15,-0.004445538057742782,-0.010429279031370392
2024_SaoPaulo_GP,0.35,16,0.045620078740157485,0.04317556411667584
2024_SaoPaulo_GP,0.35,17,-0.028871391076115485,-0.03481012658227848
2024_SaoPaulo_GP,0.35,18,0.007906824146981628,-0.0006053935057787618
2024_SaoPaulo_GP,0.35,19,0.025475721784776903,0.025646670335718217
2024_SaoPaulo_GP,0.35,20,-0.003231627296587927,-0.0055861309851403425
2024_SaoPaulo_GP,0.35,21,-0.02107939632545932,-0.027105118326912495
2024_SaoPaulo_GP,0.35,22,0.025475721784776903,0.025646670335718217
2024_SaoPaulo_GP,0.35,23,0.008595800524934381,0.0036048431480462315
2024_SaoPaulo_GP,0.35,24,-0.01784776902887139,-0.021518987341772152
2024_SaoPaulo_GP,0.35,25,-0.022736220472440945,-0.030792515134837647
2024_SaoPaulo_GP,0.35,26,0.019176509186351706,0.018051733626857455
2024_SaoPaulo_GP,0.35,27,0.0811023622047244,0.07074848651623555
2024_SaoPaulo_GP,0.35,28,0.010334645669291338,0.009080902586681342
2024_SaoPaulo_GP,0.35,29,0.020226377952755906,0.01931755641166758
2024_SaoPaulo_GP,0.35,30,0.004921259842519683,-0.0008255365987892144
2024_SaoPaulo_GP,0.35,31,-0.012844488188976377,-0.020555861309851403
2024_SaoPaulo_GP,0.35,32,-0.0037565616797900266,-0.006219042377545406
2024_SaoPaulo_GP,0.35,33,0.019619422572178476,0.01689598238855256
2024_SaoPaulo_GP,0.4,0,-0.0015748031496062992,-0.00211118930330753
2024_SaoPaulo_GP,0.4,1,0.016026902887139108,0.014074595355383534
2024_SaoPaulo_GP,0.4,2,0.006217191601049868,0.005864414731409805
2024_SaoPaulo_GP,0.4,3,-0.0010498687664041995,-0.0014074595355383533
2024_SaoPaulo_GP,0.4,4,-0.0026246719160104987,-0.003518648838845883
2024_SaoPaulo_GP,0.4,5,-0.047933070866141736,-0.0692000938306357
2024_SaoPaulo_GP,0.4,6,0.017355643044619423,0.008444757213230118
2024_SaoPaulo_GP,0.4,7,0.0020177165354330704,0.00023457658925639217
2024_SaoPaulo_GP,0.4,8,0.003510498687664041,-0.0002345765892563939
2024_SaoPaulo_GP,0.4,9,-0.005331364829396326,-0.00961764015951208
2024_SaoPaulo_GP,0.4,10,0.0,0.0
2024_SaoPaulo_GP,0.4,11,-0.014173228346456693,-0.019000703729767768
2024_SaoPaulo_GP,0.4,12,0.0045603674540682405,0.0011728829462819591
2024_SaoPaulo_GP,0.4,13,0.032053805774278216,0.028149190710767068
2024_SaoPaulo_GP,0.4,14,-0.015748031496062992,-0.0211118930330753
2024_SaoPaulo_GP,0.4,15,-0.0023458005249343827,-0.01055594651653765
2024_SaoPaulo_GP,0.4,16,0.03677821522309711,0.034482758620689655
