cluster_id,term,is_bigram,is_whitelist,observed_count,null_mean,null_std,z_score,log2_fc,p_value,q_value_fdr
6,home,False,False,16,6.3,2.451938009004306,3.9560543392118706,1.2195663772576846,0.0,0.0
6,hungarian,False,False,7,0.808,0.887206852994272,6.979206685681424,2.145605322246899,0.0,0.0
6,hungarian grand,True,False,7,0.808,0.887206852994272,6.979206685681424,2.145605322246899,0.0,0.0
6,italian,False,False,11,1.22,1.0409610943738483,9.39516380857903,2.434402824145775,0.0,0.0
6,italian grand,True,False,11,1.22,1.0409610943738483,9.39516380857903,2.434402824145775,0.0,0.0
6,japanese,False,False,7,0.847,0.8576660189141226,7.1741212363644955,2.114816133679649,0.0,0.0
6,japanese grand,True,False,7,0.847,0.8576660189141226,7.1741212363644955,2.114816133679649,0.0,0.0
6,lead,False,False,61,23.044,4.736461126199606,8.013577856692926,1.3665912903273436,0.0,0.0
6,opening,False,False,12,3.982,1.948249470678742,4.115489376833576,1.3837146965623426,0.0,0.0
6,person grand,True,False,3,0.268,0.4900775448844805,5.574627992074149,1.6574452545226797,0.0,0.0
6,person takes,True,False,20,6.559,2.5072931619577314,5.36076124002391,1.4741220336321004,0.0,0.0
6,person wins,True,False,60,6.597,2.4154898054017924,22.1085594650717,3.005307516319144,0.0,0.0
6,place,False,False,140,68.627,8.271872278994694,8.628397247046733,1.0179763937856459,0.0,0.0
6,place grand,True,False,58,6.246,2.289865498233465,22.60132747531505,3.0254582435706405,0.0,0.0
6,prix,False,False,467,48.064,6.451349006215687,64.93773621553683,3.2537717686048007,0.0,0.0
6,prix far,True,False,3,0.265,0.496764531745172,5.505626559915086,1.6608626150804144,0.0,0.0
6,prix person,True,False,21,2.139,1.3840805612391212,13.627096953890009,2.8091265897172693,0.0,0.0
6,prix place,True,False,4,0.358,0.5897762287512104,6.175223453328315,1.8804446153047176,0.0,0.0
6,prix underway,True,False,17,2.956,1.622363707680864,8.656505279001596,2.1858825753452886,0.0,0.0
6,prix victories,True,False,5,0.441,0.6281074748798966,7.25831196463909,2.0578921652084956,0.0,0.0
6,prix victory,True,False,10,0.919,0.9013539815189147,10.074843165053947,2.519076907104004,0.0,0.0
6,prix win,True,False,8,0.781,0.8216075705590837,8.786433156996896,2.33723748500278,0.0,0.0
6,prix winner,True,False,8,0.699,0.8027446667527602,9.095046410627425,2.405239148920179,0.0,0.0
6,retakes,False,False,6,1.05,1.0205390732353172,4.850377736452059,1.771731012326883,0.0,0.0
6,romagna,False,False,4,0.373,0.5620240208389674,6.453460822876853,1.864596469402349,0.0,0.0
6,romagna grand,True,False,4,0.373,0.5620240208389674,6.453460822876853,1.864596469402349,0.0,0.0
6,row,False,False,15,3.177,1.8383881527033403,6.431177215004535,1.9375328564992944,0.0,0.0
6,saudi,False,False,11,1.06,0.9478396488858227,10.487005910424177,2.5423181633126624,0.0,0.0
6,saudi arabian,True,False,8,0.707,0.7830395903145638,9.313705322447674,2.3984619430766614,0.0,0.0
6,saudi grand,True,False,3,0.268,0.5041587051712982,5.418928547651968,1.6574452545226797,0.0,0.0
6,season,False,False,19,6.681,2.4749220189735275,4.9775305668456165,1.3806339452529643,0.0,0.0
6,spanish,False,False,8,1.057,0.9766017612107815,7.109346179544193,2.1293832075794654,0.0,0.0
6,spanish grand,True,False,8,1.057,0.9766017612107815,7.109346179544193,2.1293832075794654,0.0,0.0
6,started,False,False,13,4.228,1.983435403535996,4.422629536793384,1.4210957809242581,0.0,0.0
6,takes,False,False,33,11.394,3.2203670598240786,6.709173084505556,1.4558928729408165,0.0,0.0
6,underway,False,False,18,3.413,1.7275505781307825,8.443746993377871,2.106167766129686,0.0,0.0
6,victories,False,False,11,1.219,1.0540583475311032,9.279372458754123,2.435052833186232,0.0,0.0
6,victories row,True,False,4,0.361,0.559177073922027,6.507777535434923,1.8772610280454547,0.0,0.0
6,victory,False,False,25,5.184,2.106215563516707,9.408343734253684,2.071899398878332,0.0,0.0
6,win,False,False,46,10.808,3.2804170466573312,10.727904257130913,1.9928961302793284,0.0,0.0
6,winner,False,False,17,3.094,1.6435218282700113,8.461098453823157,2.136413899080989,0.0,0.0
6,winner person,True,False,3,0.329,0.5392207340227191,4.953444538517063,1.5896588953859125,0.0,0.0
6,winning,False,False,6,0.896,0.9006575375801837,5.666970837453965,1.884395957821432,0.0,0.0
6,wins,False,False,92,10.429,3.1347980796217145,26.021133715203568,3.0245315382286093,0.0,0.0
6,won,False,False,13,4.619,2.0542246712567738,4.079884794136227,1.3170415217554896,0.0,0.0
6,year,False,False,21,6.926,2.6635547675991194,5.283916130129381,1.4728386513314005,0.0,0.0
7,away,False,False,10,1.169,1.0846377275385546,8.141889015829106,2.34240156562711,0.0,0.0
7,away formula,True,False,2,0.012,0.10888526071052959,18.25775120551053,1.567753210688933,0.0,0.0
7,battle place,True,False,2,0.04,0.19595917942265426,10.002083116364643,1.5283789723547887,0.0,0.0
7,begins,False,False,5,0.045,0.2073041244162788,23.90208112815966,2.5214595584149984,0.0,0.0
7,flag,False,False,8,0.874,0.9654656907420377,7.380894078714593,2.2638040484452127,0.0,0.0
7,formula goes,True,False,2,0.019,0.13652472303579305,14.510192410210099,1.5578084492174296,0.0,0.0
7,goes racing,True,False,2,0.019,0.13652472303579305,14.510192410210099,1.5578084492174296,0.0,0.0
7,grand,False,False,26,3.608,1.8391128296001849,12.175435698998372,2.550746785383243,0.0,0.0
7,grand prix,True,False,26,3.608,1.8391128296001849,12.175435698998372,2.550746785383243,0.0,0.0
7,green,False,False,7,0.319,0.5560926181851364,12.014185733671683,2.6005554354105422,0.0,0.0
7,green flag,True,False,7,0.183,0.41894032988004387,16.272007046807662,2.7575499263222985,0.0,0.0
7,hungarian,False,False,2,0.065,0.246525860712421,7.849075120996045,1.4941090702700428,0.0,0.0
7,hungarian grand,True,False,2,0.065,0.246525860712421,7.849075120996045,1.4941090702700428,0.0,0.0
7,lights,False,False,37,0.721,0.862066702755651,42.08375046157319,4.464680416065469,0.0,0.0
7,lights away,True,False,8,0.069,0.2573693843486439,30.815631082430215,3.073663148383909,0.0,0.0
7,lights place,True,False,8,0.065,0.26603571188846054,29.826822661037582,3.079071570991199,0.0,0.0
7,lights time,True,False,8,0.055,0.23232520310977886,34.19775338040191,3.092682002509852,0.0,0.0
7,place,False,False,28,5.306,2.181825840895648,10.401380153552505,2.2012558251063243,0.0,0.0
7,place grand,True,False,8,0.47,0.6892749814116279,10.92452243744382,2.6141088463806725,0.0,0.0
7,prix,False,False,26,3.707,1.8604168887644514,11.982798121557222,2.520079649136302,0.0,0.0
7,prix underway,True,False,15,0.233,0.46979889314471573,31.432598534137473,3.697827200259248,0.0,0.0
7,racing,False,False,8,0.467,0.6847707645628572,11.000761699879089,2.6170561304310094,0.0,0.0
7,racing place,True,False,3,0.03,0.1705872210923198,17.41044833828831,1.9573556625915063,0.0,0.0
7,red,False,False,12,0.269,0.5662499448123594,20.716999811606783,3.3567476489620733,0.0,0.0
7,red lights,True,False,12,0.097,0.33703263936894895,35.317054224442074,3.5668761923999863,0.0,0.0
7,time,False,False,10,2.801,1.6466326244794252,4.371952731275398,1.5330525934374186,0.0,0.0
7,underway,False,False,16,0.272,0.5079527537084527,30.963509667332815,3.7403641706280712,0.0,0.0
8,black,False,False,4,0.095,0.3065534211193866,12.738399675139185,2.1909972250609138,0.0,0.0
8,checkered,False,False,27,0.795,0.9235664567317287,28.37370262745678,3.9633710780092777,0.0,0.0
8,checkered flag,True,False,27,0.795,0.9235664567317287,28.37370262745678,3.9633710780092777,0.0,0.0
8,chequered,False,False,15,0.372,0.5980100333606452,24.461128047960713,3.543719518489275,0.0,0.0
8,chequered flag,True,False,15,0.372,0.5980100333606452,24.461128047960713,3.543719518489275,0.0,0.0
8,driver,False,False,15,3.083,1.7978072755442946,6.628630422241489,1.9703704324369362,0.0,0.0
8,flag,False,False,104,3.089,1.7564392958482795,57.45202822467293,4.682497454801844,0.0,0.0
8,flag flies,True,False,6,0.137,0.3636358068177555,16.12327468878327,2.622122667827443,0.0,0.0
8,flag flying,True,False,3,0.074,0.2693028035502044,10.865092978709093,1.8970060066766743,0.0,0.0
8,flag person,True,False,2,0.053,0.22403347964087866,8.690665355557586,1.5104570643575266,0.0,0.0
8,flag place,True,False,2,0.053,0.22403347964087866,8.690665355557586,1.5104570643575266,0.0,0.0
8,flag sector,True,False,4,0.101,0.3078944624380244,12.663430089408717,2.1831136259850807,0.0,0.0
8,flags,False,False,6,0.232,0.4776777156200611,12.07508705427614,2.5063526660247897,0.0,0.0
8,flies,False,False,6,0.158,0.38605180999446176,15.132683874954006,2.595719668730455,0.0,0.0
8,fly,False,False,4,0.091,0.30119594950795736,12.978262179109175,2.196276993225842,0.0,0.0
8,going green,True,False,3,0.066,0.2522776248500846,11.63004448667821,1.907792561902911,0.0,0.0
8,got yellow,True,False,5,0.144,0.38113514663436643,12.740887432925454,2.390875448604854,0.0,0.0
8,green,False,False,25,1.028,0.9955983125739015,24.077983758354957,3.6803820657998387,0.0,0.0
8,green flag,True,False,17,0.576,0.7322731730713614,22.428788331973276,3.513657466648023,0.0,0.0
8,nation,False,False,14,1.994,1.4035540602342325,8.553998980271823,2.324816374212189,0.0,0.0
8,nation driver,True,False,13,1.276,1.1134738434287532,10.529210065588911,2.6208543644131095,0.0,0.0
8,racing,False,False,12,1.515,1.2489095243451385,8.395323917076999,2.36988131811029,0.0,0.0
8,red,False,False,14,0.947,1.0169518179343604,12.835416358774348,2.9456377115503107,0.0,0.0
8,red flag,True,False,11,0.44,0.6873136110975834,15.36416539625419,3.0588936890535687,0.0,0.0
8,sector,False,False,8,0.427,0.6455005809447425,11.731980146193361,2.656939666628636,0.0,0.0
8,sees,False,False,10,0.526,0.7598183993560567,12.468768863756367,2.8496766564648537,0.0,0.0
8,waved,False,False,3,0.083,0.27948345210405573,10.437111671691955,1.88496675705376,0.0,0.0
8,yellow,False,False,27,0.713,0.9458493537556603,27.791952170420025,4.030829770635692,0.0,0.0
8,yellow flag,True,False,19,0.477,0.742610934473766,24.943074684357956,3.7592582687846603,0.0,0.0
8,yellow flags,True,False,3,0.099,0.31176754160752523,9.305009703838834,1.863808613712856,0.0,0.0
9,best,False,False,8,1.241,1.1388235157389401,5.935072385306635,2.0057823525940064,0.0,0.0
9,best formula,True,False,3,0.075,0.27087820141163077,10.798211095455127,1.8956633401852643,0.0,0.0
9,career,False,False,9,0.809,0.9189771487909806,8.913170486095543,2.4667356869282084,0.0,0.0
9,champion,False,False,12,1.742,1.3665416202955547,7.506540487059154,2.2452111470239533,0.0,0.0
9,championship,False,False,18,3.447,1.8317180459885194,7.945000068035151,2.0950951087541645,0.0,0.0
9,debut,False,False,3,0.177,0.41673852713662074,6.774031715753813,1.7648856796236427,0.0,0.0
9,driving,False,False,6,0.585,0.7815209530140571,6.928796955623787,2.1428720816929214,0.0,0.0
9,formula,False,False,132,4.498,2.1494175955360553,59.31932457647978,4.596375528650324,0.0,0.0
9,formula career,True,False,7,0.243,0.5019472083795267,13.461575016651896,2.6861737036096023,0.0,0.0
9,formula champion,True,False,3,0.086,0.2839084359437035,10.263872541560618,1.8809758968577255,0.0,0.0
9,formula person,True,False,6,0.278,0.498714347096612,11.473501882013275,2.453467085772697,0.0,0.0
9,formula podium,True,False,4,0.095,0.2999583304394129,13.018474913763901,2.1909972250609138,0.0,0.0
9,formula returns,True,False,3,0.092,0.2992256673482407,9.718417626973329,1.8730271437422346,0.0,0.0
9,formula world,True,False,12,0.395,0.6236786031282459,18.607340290001396,3.2201745960866295,0.0,0.0
9,personal,False,False,4,0.198,0.4228427603731676,8.991522041537747,2.061300186760664,0.0,0.0
9,personal best,True,False,3,0.132,0.3529532546952925,8.125721924496682,1.8211260418302047,0.0,0.0
9,podium,False,False,27,4.725,2.188007084083597,10.180497203156651,2.2900792288480227,0.0,0.0
9,podium formula,True,False,7,0.199,0.4374917142072522,15.545437271477498,2.7381683412478632,0.0,0.0
9,returns,False,False,4,0.177,0.40702702612971536,9.392496700653114,2.0868137745110054,0.0,0.0
9,season,False,False,12,1.97,1.4223571984561403,7.051674509670844,2.129976787115051,0.0,0.0
9,stand,False,False,4,0.397,0.6110572804574053,5.896337569700477,1.8395960741399862,0.0,0.0
9,streets,False,False,3,0.17,0.41844951905815353,6.763061901396771,1.7734914701913203,0.0,0.0
9,time,False,False,27,10.079,3.1762806865892665,5.3272999679918085,1.3375991587929215,0.0,0.0
9,time formula,True,False,9,0.386,0.5991694251211421,14.37656802707914,2.8510008374122355,0.0,0.0
9,victory,False,False,9,1.433,1.1694062596035646,6.470805109735992,2.0391917746110204,0.0,0.0
9,victory formula,True,False,3,0.127,0.34766506870837627,8.263700493908093,1.8275124844898658,0.0,0.0
9,welcome,False,False,4,0.119,0.341817202609816,11.354021887629095,2.1597180585730555,0.0,0.0
9,win,False,False,12,3.023,1.7923367429141213,5.008545428469257,1.6921679801775493,0.0,0.0
9,world,False,False,18,3.275,1.8208171242604243,8.087028512531685,2.1520030934450496,0.0,0.0
9,world championship,True,False,14,1.629,1.2503435527885924,9.894080688791046,2.5123764536525597,0.0,0.0
10,bold,False,False,3,0.135,0.364383040220041,7.862605236154528,1.8173077024838096,0.0,0.0
10,braking,False,False,6,0.802,0.8948720578943115,5.808651587838391,1.9577559109061526,0.0,0.0
10,chicane,False,False,63,1.037,1.099832259937851,56.338591126160814,4.973554019696199,0.0,0.0
10,chicane person,True,False,6,0.122,0.35087889648709286,16.752218668175797,2.6412822461108982,0.0,0.0
10,person chicane,True,False,8,0.12,0.357211421989835,22.05976493166066,3.006426269159433,0.0,0.0
10,place chicane,True,False,7,0.091,0.3044979474479262,22.68980811826833,2.87434889833848,0.0,0.0
10,second chicane,True,False,6,0.075,0.27087820141163077,21.873299398486026,2.7030182622428685,0.0,0.0
11,amazing,False,False,9,0.218,0.48422721939188834,18.13611389097206,3.037413961643117,0.0,0.0
11,awesome,False,False,3,0.027,0.16208331191088118,18.342418876748116,1.9615638183438922,0.0,0.0
11,beautiful,False,False,3,0.102,0.31240358512667554,9.27646204452135,1.8598757760909295,0.0,0.0
11,deserve,False,False,3,0.035,0.1837797594948911,16.133441507101463,1.9503692322753996,0.0,0.0
11,difficult,False,False,4,0.185,0.42281792771830284,9.02279622008293,2.077041035763828,0.0,0.0
11,drive,False,False,9,0.438,0.6871360855027191,12.460413854900244,2.7978644191101516,0.0,0.0
11,enjoy,False,False,3,0.047,0.24246855466224893,12.178898843660102,1.9337385577312787,0.0,0.0
11,epic,False,False,3,0.076,0.29702525145179154,9.844280867394797,1.8943219221054628,0.0,0.0
11,fantastic,False,False,8,0.125,0.38649062084350766,20.375656161624253,3.0,0.0,0.0
11,good,False,False,19,1.653,1.492846609668924,11.620081988093293,2.9143034193207535,0.0,0.0
11,good job,True,False,4,0.057,0.23611649667060536,16.699383802482416,2.2419527181667664,0.0,0.0
